"","StuNum","avgYearPack","numYearAward","SexCode","MaritalCode","LeadCategoryCode","PrevEdCode","AdmRepName","ProgramCode","CitizenCode","IsHispanic","DDVeteran","cancelFlag.x"
"971","10570",27659.5,1,"F","S","PPC","SOMECOLL","07","2","US","2","0","0"
"972","11473",22303.27,1,"F","M","PPC","SOMECOLL","07","2","US","1","0","0"
"973","10084",29096,1,"F","M","REF","SOMECOLL","14","2","ELNC","2","0","0"
"974","11966",50,2,"F","S","PDSCLMDA","SOMECOLL","18","2","US","2","0","1"
"975","12069",26438.5,2,"M","S","INTINT","SOMECOLL","07","2","US","2","0","0"
"976","11608",27129,2,"F","S","REF","SOMECOLL","13","2","US","2","0","0"
"977","10015",19620.87,2,"M","S","RADIO","BACH","09","2","US","2","0","0"
"978","12203",9500,1,"F","M","REF","SOMECOLL","14","1","US","2","0","1"
"979","10248",26250.5,2,"M","M","PDSCLMDA","SOMECOLL","14","1","US","2","0","0"
"980","10782",25121.3333333333,3,"F","M","REF","SOMECOLL","13","1","ELNC","2","0","0"
"981","11918",1379.6,1,"F","S","INTINT","BACH","14","2","US","2","0","0"
"982","10192",18912.1,1,"F","S","INTINT","SOMECOLL","14","2","US","2","0","0"
"983","11021",100,1,"F","S","REF","SOMECOLL","30","1","US","2","0","1"
"984","11263",31560.3,1,"M","S","OUTDOOR","SOMECOLL","14","2","US","2","0","0"
"985","11467",27216,2,"F","S","REF","SOMECOLL","14","2","US","1","0","0"
"986","10925",14227,1,"F","S","INTER","SOMECOLL","07","2","US","1","0","0"
"987","11207",27785,2,"F","S","PPC","SOMECOLL","14","2","US","2","0","0"
"988","12094",11575,1,"F","S","REF","SOMECOLL","07","2","US","2","0","0"
"989","10756",15895,1,"F","S","INTINT","ASSOC","14","1","US","1","0","1"
"990","10459",25592.5966666667,3,"F","S","INTINT","SOMECOLL","14","2","US","1","0","0"
"991","10153",37662.5,2,"F","S","REF","SOMECOLL","07","2","US","2","0","0"
"992","11284",42312,2,"M","S","REF","SOMECOLL","01","2","US","2","0","0"
"993","10933",27658,2,"F","S","INTINT","SOMECOLL","26","1","US","2","0","0"
"994","11093",50751,2,"M","S","REF","SOMECOLL","13","2","US","2","0","0"
"995","11613",28041,2,"F","S","PDSCLMDA","SOMECOLL","14","2","US","2","0","0"
"996","10524",26533,1,"F","D","PPC","UN","26","1","US","1","0","1"
"997","10460",26435,1,"M","M","REF","SOMECOLL","14","2","US","2","0","1"
"998","10263",30700,1,"F","M","PPC","SOMECOLL","07","2","US","2","0","0"
"999","10676",43053,1,"F","S","REF","SOMECOLL","14","2","US","2","0","0"
"1000","10146",26142.375,2,"F","S","REF","SOMECOLL","07","2","US","2","0","0"
"1001","10341",27373.44,2,"F","M","PDSCLMDA","SOMECOLL","14","2","US","2","0","0"
"1002","10563",21723.3333333333,3,"M","S","PDSCLMDA","SOMECOLL","09","2","US","2","0","0"
"1003","10274",39942.5,2,"M","S","INTINT","SOMECOLL","09","2","US","1","0","0"
"1004","10701",8981,1,"F","S","RADIO","SOMECOLL","30","2","US","2","0","1"
"1005","11887",19969.48,1,"F","S","INTINT","SOMECOLL","01","2","US","2","0","0"
"1006","11689",35270,2,"F","S","PPC","SOMECOLL","01","2","US","2","0","0"
"1007","11605",31455.78,3,"F","M","INTINT","SOMECOLL","07","2","US","2","0","0"
"1008","10278",10845,1,"F","D","REF","INHS","08","1","US","2","0","1"
"1009","11048",11732,1,"F","S","REF","SOMECOLL","13","2","US","1","0","0"
"1010","10977",28041,1,"F","M","PPC","SOMECOLL","14","2","US","2","0","1"
"1011","11039",20626.45,1,"M","M","REF","SOMECOLL","07","2","US","2","0","0"
"1012","11377",25620.46,1,"M","M","PDSCLMDA","SOMECOLL","07","2","US","1","0","0"
"1013","10497",14315.8,1,"F","D","REF","SOMECOLL","07","2","US","1","0","0"
"1014","10016",28345.5,2,"M","S","INTINT","SOMECOLL","30","2","US","2","0","0"
"1015","11100",14831.55,2,"F","S","PPC","SOMECOLL","07","2","US","2","0","0"
"1016","11566",15242.42,1,"F","S","OUTDOOR","HS","07","2","US","1","0","0"
"1017","10813",54020,1,"F","S","OUTDOOR","SOMECOLL","13","2","US","2","1","0"
"1018","10100",23132.3333333333,3,"F","S","REF","SOMECOLL","01","2","US","2","0","0"
"1019","11997",17070.54,1,"F","S","PPC","SOMECOLL","13","1","US","2","0","0"
"1020","12216",18720.8666666667,3,"F","M","BUSDEV","SOMECOLL","09","2","US","1","0","0"
"1021","11131",25500,2,"F","S","PPC","SOMECOLL","30","2","US","2","0","0"
"1022","10881",31161.205,2,"F","S","INTINT","SOMECOLL","27","2","US","1","0","0"
"1023","10961",26435,1,"F","M","REF","SOMECOLL","13","2","US","2","0","1"
"1024","11507",16014.45,2,"M","M","OUTDOOR","SOMECOLL","07","2","US","2","0","0"
"1025","10870",27541,3,"F","M","PPC","SOMECOLL","14","2","US","2","0","0"
"1026","10541",14639.43,1,"F","S","PPC","SOMECOLL","13","1","US","2","0","0"
"1027","10202",28021,1,"F","S","REF","BACH","07","2","US","2","0","1"
"1028","11674",26523,2,"F","M","REF","BACH","13","2","US","2","0","0"
"1029","10559",24840.7,1,"F","D","REF","BACH","14","2","US","2","0","0"
"1030","11424",26524.5666666667,3,"F","S","PPC","SOMECOLL","09","2","US","2","0","0"
"1031","10241",26611.8333333333,3,"F","S","OUTDOOR","SOMECOLL","09","2","US","1","0","0"
"1032","10645",30750,2,"F","S","INTINT","SOMECOLL","14","2","US","2","0","0"
"1033","11095",27843,1,"F","M","PDSCLMDA","SOMECOLL","30","2","US","2","0","1"
"1034","10708",29618.6666666667,3,"F","S","REF","SOMECOLL","14","2","US","2","0","0"
"1035","11236",2100,1,"M","S","REF","SOMECOLL","30","2","US","2","0","0"
"1036","10640",5500,1,"F","S","REF","SOMECOLL","13","2","US","2","0","1"
"1037","11040",2325,1,"F","S","PPC","SOMECOLL","07","2","US","2","0","0"
"1038","10129",20019.5,2,"F","S","REF","SOMECOLL","13","2","US","1","0","0"
"1039","10637",34530.195,2,"F","S","INTINT","SOMECOLL","13","1","US","2","0","0"
"1040","11313",27707.85,2,"F","S","REF","SOMECOLL","13","2","US","2","0","0"
"1041","11279",28635,2,"F","S","INTINT","SOMECOLL","14","2","US","2","0","0"
"1042","10537",36299,1,"F","S","INTER","SOMECOLL","14","2","US","2","0","0"
"1043","10761",26840.5,2,"M","S","REF","SOMECOLL","14","2","US","2","0","0"
"1044","11268",29000,2,"F","M","INTINT","SOMECOLL","13","2","US","1","0","0"
"1045","11545",37919.775,2,"F","S","REF","SOMECOLL","09","2","US","2","0","0"
"1046","11135",30442.8,1,"M","S","INTINT","SOMECOLL","14","2","US","2","0","0"
"1047","11031",28586.5,2,"F","S","INTINT","SOMECOLL","13","2","US","2","0","0"
"1048","12223",37718,1,"F","S","PPC","HS","14","2","ELNC","2","0","1"
"1049","12079",25863,2,"F","S","REF","SOMECOLL","01","2","US","2","0","0"
"1050","10394",40405.5,2,"F","S","REF","SOMECOLL","01","2","US","2","0","0"
"1051","10603",6355.38,1,"F","S","INTINT","SOMECOLL","14","2","US","1","0","0"
"1052","12183",27328.7333333333,3,"F","S","PPC","SOMECOLL","09","2","US","2","0","0"
"1053","11719",16743.35,1,"F","S","RADIO","SOMECOLL","14","2","US","1","0","0"
"1054","11503",11420,1,"F","S","PPC","SOMECOLL","26","2","US","2","0","1"
"1055","10823",24212.6666666667,3,"M","S","REF","SOMECOLL","13","2","US","2","0","0"
"1056","10040",26799.5,2,"F","S","PPC","SOMECOLL","14","2","US","2","0","0"
"1057","11176",5025,1,"M","D","REF","SOMECOLL","07","2","US","2","0","0"
"1058","10687",55000,1,"F","S","INTINT","SOMECOLL","14","2","US","2","0","0"
"1059","10271",100,1,"F","S","REF","SOMECOLL","13","2","US","2","0","1"
"1060","12245",50,2,"F","D","PPC","SOMECOLL","31","1","US","2","0","1"
"1061","10765",14223.45,1,"F","S","INTINT","SOMECOLL","26","2","US","2","0","0"
"1062","10060",26684.5,2,"F","S","INTINT","SOMECOLL","14","2","US","2","0","0"
"1063","11339",20173,2,"F","M","TV","SOMECOLL","14","2","US","1","0","0"
"1064","11160",9500,1,"F","S","PPC","BACH","13","1","US","2","0","1"
"1065","10369",14454.0133333333,3,"F","M","REF","SOMECOLL","30","2","US","2","0","0"
"1066","11419",51810,1,"M","M","PPC","SOMECOLL","07","2","US","2","0","0"
"1067","11249",19868.33,1,"F","S","REF","SOMECOLL","07","2","US","2","0","0"
"1068","11553",28966,2,"F","S","TV","SOMECOLL","14","2","US","2","0","0"
"1069","12240",24685.3333333333,3,"F","S","INTINT","SOMECOLL","14","2","US","2","0","0"
"1070","12247",27943,1,"F","M","PPC","SOMECOLL","14","2","US","2","0","1"
"1071","11201",28468,1,"M","S","INTER","SOMECOLL","04","2","ELNC","2","0","0"
"1072","10702",11270,1,"F","M","PRINT","SOMECOLL","14","2","US","2","0","1"
"1073","11600",19581,3,"F","S","INTINT","SOMECOLL","13","2","US","2","0","0"
"1074","10041",13864,1,"F","S","REF","SOMECOLL","13","2","US","1","0","0"
"1075","11147",28521.5,2,"F","S","REF","SOMECOLL","30","2","US","2","0","0"
"1076","11400",27380,2,"F","S","REF","SOMECOLL","30","2","US","2","0","0"
"1077","11102",13539.4,2,"M","M","PPC","SOMECOLL","14","2","US","2","0","0"
"1078","11270",38177.5,2,"F","S","REF","BACH","14","2","US","2","0","0"
"1079","10999",22473,1,"F","S","REF","HS","07","2","US","2","0","0"
"1080","11303",27981,2,"F","S","PDSCLMDA","SOMECOLL","14","2","US","2","0","0"
"1081","10287",31510.97,2,"M","M","INTINT","SOMECOLL","07","2","US","2","0","0"
"1082","11202",27695,2,"F","S","REF","SOMECOLL","13","2","US","1","0","0"
"1083","10698",14200,1,"F","S","REF","SOMECOLL","14","2","US","2","0","0"
"1084","11519",27581,2,"M","M","REF","SOMECOLL","07","2","ELNC","2","0","0"
"1085","12160",100,1,"F","S","INTINT","SOMECOLL","13","2","US","2","0","1"
"1086","10662",28516.5,2,"F","S","REF","SOMECOLL","07","2","US","2","0","0"
"1087","12071",25517,3,"F","S","REF","SOMECOLL","14","2","US","2","0","0"
"1088","10737",27269,2,"F","S","REF","SOMECOLL","26","2","US","1","0","0"
"1089","10408",13585,1,"F","S","PPC","SOMECOLL","13","1","US","2","0","0"
"1090","10530",30300.5,2,"F","S","PPC","SOMECOLL","13","2","US","2","0","0"
"1091","10766",28715,2,"M","M","PPC","SOMECOLL","07","2","US","2","0","0"
"1092","11464",39059,1,"M","S","REF","SOMECOLL","01","2","US","2","0","0"
"1093","10667",16465,1,"M","S","REF","SOMECOLL","07","2","US","2","0","0"
"1094","12217",32620.02,2,"F","W","REF","SOMECOLL","07","1","US","2","0","0"
"1095","11417",14153.45,1,"F","S","REF","SOMECOLL","09","2","US","2","0","0"
"1096","10528",28599.51,1,"F","M","PPC","SOMECOLL","07","2","US","1","0","0"
"1097","10883",40183.96,3,"F","S","PPC","SOMECOLL","09","2","US","1","0","0"
"1098","10724",28188.675,2,"M","S","INTINT","SOMECOLL","07","2","US","1","0","0"
"1099","10991",11770,1,"F","S","PPC","SOMECOLL","13","2","US","2","0","1"
"1100","10409",18199.4,1,"M","S","REF","SOMECOLL","13","2","US","2","0","0"
"1101","10297",9870,1,"F","S","REF","SOMECOLL","07","2","US","1","0","1"
"1102","10232",27084.4,2,"F","S","PPC","SOMECOLL","26","2","US","2","0","0"
"1103","10703",37159,2,"F","S","PPC","SOMECOLL","14","2","US","1","0","0"
"1104","10759",16177.5,2,"F","S","PPC","SOMECOLL","26","2","US","2","0","0"
"1105","10392",19760,2,"F","M","REF","SOMECOLL","07","2","US","2","0","0"
"1106","10954",34708.54,2,"F","S","PPC","SOMECOLL","01","2","US","2","0","0"
"1107","12224",26536.8,2,"F","S","REF","SOMECOLL","07","2","US","2","0","0"
"1108","10722",28303.34,1,"F","S","PPC","SOMECOLL","07","2","US","2","0","0"
"1109","11676",22974.75,2,"F","S","RADIO","SOMECOLL","09","2","US","2","0","0"
"1110","10553",26141,1,"F","D","PPC","ASSOC","07","2","US","2","0","0"
"1111","11242",33167.5,2,"F","S","PPC","SOMECOLL","26","2","US","2","0","0"
"1112","10104",40951.5,2,"F","S","INTINT","SOMECOLL","07","2","US","2","0","0"
"1113","10335",38702.8,2,"F","S","REF","SOMECOLL","07","2","US","2","0","0"
"1114","12062",31817.285,2,"F","S","TV","SOMECOLL","14","2","US","2","0","0"
"1115","11066",27303.4933333333,3,"F","S","INTINT","SOMECOLL","01","2","US","2","0","0"
"1116","11637",6086.5,2,"F","S","INTINT","SOMECOLL","14","2","US","2","0","0"
"1117","10132",9200,1,"F","S","INTINT","SOMECOLL","07","2","US","2","0","1"
"1118","11626",20633.4325,4,"F","M","REF","SOMECOLL","13","2","US","2","0","0"
"1119","11770",6200,1,"F","M","PPC","SOMECOLL","01","2","US","2","0","0"
"1120","10404",26386,2,"M","S","REF","SOMECOLL","30","2","US","2","0","0"
"1121","11436",6500,1,"F","S","INTINT","SOMECOLL","14","2","US","2","0","1"
"1122","11257",38321.5,2,"F","S","REF","SOMECOLL","30","2","US","2","0","0"
"1123","10596",35612,3,"F","S","REF","SOMECOLL","14","2","US","2","0","0"
"1124","12173",5909.35,1,"F","S","INTER","HS","14","2","US","2","0","0"
"1125","11407",15420,1,"F","M","PPC","SOMECOLL","30","1","US","2","0","1"
"1126","10523",26435,1,"F","M","REF","SOMECOLL","07","2","US","2","0","1"
"1127","10717",20706.28,1,"F","S","PPC","SOMECOLL","07","2","US","2","0","0"
"1128","10231",40515,2,"F","S","REF","SOMECOLL","01","1","US","2","0","0"
"1129","12045",9600,1,"F","S","INTINT","SOMECOLL","14","2","US","2","0","1"
"1130","10416",29182.5,2,"F","S","REF","SOMECOLL","26","2","US","2","0","0"
"1131","10180",33330,3,"F","S","INTINT","SOMECOLL","14","2","US","1","0","0"
"1132","11741",24457,1,"F","S","PPC","BACH","13","2","US","2","0","1"
"1133","11033",14670,1,"F","M","PPC","SOMECOLL","13","1","US","2","0","1"
"1134","11869",28292,1,"F","D","INTINT","SOMECOLL","08","1","ELNC","2","0","1"
"1135","10833",24757,1,"F","M","INTER","SOMECOLL","07","1","US","2","0","1"
"1136","10966",12780,1,"M","S","INTINT","SOMECOLL","08","2","US","2","0","0"
"1137","11026",80,1,"F","M","INTER","HS","08","2","US","1","0","0"
"1138","10634",7256,1,"F","S","PPC","HS","04","2","US","2","0","0"
"1139","10946",17417.5,2,"F","S","PPC","SOMECOLL","30","2","US","2","0","1"
"1140","11420",28470,1,"M","S","INTINT","BACH","08","2","US","2","0","0"
"1141","11784",26320.35,2,"F","S","REF","SOMECOLL","13","2","ELNC","2","0","0"
"1142","11087",28121,1,"M","M","REF","SOMECOLL","08","2","US","2","0","1"
"1143","10052",29600,1,"F","S","REF","SOMECOLL","08","2","US","2","0","0"
"1144","11609",4088,1,"F","S","REF","HS","31","2","US","2","0","0"
"1145","11682",20767,1,"F","D","PPC","SOMECOLL","31","2","US","2","0","0"
"1146","10338",41803,1,"F","S","PPC","HS","07","2","US","2","0","1"
"1147","10152",15457.5,2,"F","S","PPC","BACH","14","2","US","1","0","0"
"1148","10789",7710,2,"F","S","TV","ASSOC","07","2","US","2","0","1"
"1149","10874",30600,1,"F","S","REF","SOMECOLL","14","2","ELNC","2","0","0"
"1150","11980",9500,1,"M","S","REF","ASSOC","31","2","US","1","0","1"
"1151","10448",33249.6666666667,3,"F","M","INTINT","ASSOC","13","1","US","2","0","1"
"1152","11191",28683,2,"F","M","INTINT","ASSOC","30","2","US","2","0","0"
"1153","10219",18078.6666666667,3,"F","S","PPC","SOMECOLL","13","2","US","1","0","0"
"1154","11446",28219,1,"F","S","PPC","HS","31","2","US","1","0","0"
"1155","11956",18648,1,"F","S","PPC","SOMECOLL","18","2","US","2","0","0"
"1156","11169",29995,1,"F","S","REF","SOMECOLL","13","2","ELNC","2","0","0"
"1157","10085",28360,1,"F","D","REF","SOMECOLL","08","2","US","1","0","1"
"1158","11112",29824,1,"F","S","INTINT","HS","31","2","US","2","0","0"
"1159","12150",28119,1,"F","S","INTINT","SOMECOLL","14","2","US","2","0","0"
"1160","11103",7948,2,"M","S","DIRMAIL","SOMECOLL","08","2","US","2","0","1"
"1161","11118",30028,1,"F","S","PPC","SOMECOLL","13","2","US","2","0","0"
"1162","10936",17191.3333333333,3,"F","M","REF","SOMECOLL","08","2","US","1","0","0"
"1163","10539",28330,1,"F","M","PPC","ASSOC","08","1","US","2","0","1"
"1164","12081",26409.645,2,"F","S","INTINT","SOMECOLL","08","2","US","1","0","0"
"1165","11839",6735,2,"M","S","INTINT","BACH","07","2","US","2","0","1"
"1166","11292",27403,2,"F","M","PPC","SOMECOLL","14","2","US","2","0","0"
"1167","12130",28119,1,"F","S","INTER","HS","13","2","ELNC","2","0","0"
"1168","11560",28360,1,"F","S","REF","BACH","07","2","US","2","0","1"
"1169","11804",3023.41,1,"F","S","RADIO","HS","08","2","US","1","0","0"
"1170","10157",30900,1,"F","S","INTINT","BACH","13","2","US","2","0","1"
"1171","11540",26635,1,"M","M","REF","HS","14","2","N","2","0","0"
"1172","10367",30844,1,"F","S","REF","ASSOC","08","2","ELNC","2","0","0"
"1173","11166",28800,1,"F","S","PPC","SOMECOLL","31","2","US","1","0","0"
"1174","11479",12377.5,2,"F","S","REF","SOMECOLL","18","2","US","2","0","0"
"1175","10342",37500,1,"F","S","PPC","SOMECOLL","13","2","US","2","0","0"
"1176","11893",29395,1,"F","S","REF","ASSOC","07","2","US","2","0","0"
"1177","10262",12460,1,"F","S","INTER","SOMECOLL","07","2","US","2","0","1"
"1178","12006",32294.5,2,"M","S","INTINT","SOMECOLL","31","2","US","2","0","0"
"1179","11447",53589.1,1,"F","S","PPC","BACH","07","2","US","2","0","0"
"1180","10440",24657,1,"M","M","INTINT","MAST","13","2","US","2","0","1"
"1181","11569",9600,1,"F","S","INTINT","ASSOC","31","2","US","2","0","1"
"1182","10114",30364,1,"F","M","TV","ASSOC","18","2","US","2","0","0"
"1183","11081",26635,1,"F","S","EMAIL","BACH","14","2","US","2","0","1"
"1184","10221",9600,1,"F","S","INTINT","HS","07","2","US","2","0","1"
"1185","10753",26288,1,"F","M","REF","SOMECOLL","04","2","US","2","0","0"
"1186","10466",28600,1,"M","S","INTINT","BACH","08","2","US","2","0","0"
"1187","10061",28043,1,"F","M","REF","ASSOC","07","2","US","2","0","1"
"1188","10841",14070.5,2,"F","S","REF","BACH","31","2","US","2","0","1"
"1189","10657",32553,1,"F","S","REF","SOMECOLL","13","2","US","2","0","0"
"1190","11372",28206,1,"F","S","PPC","SOMECOLL","07","1","US","2","0","1"
"1191","10944",16816.3333333333,3,"F","S","PPC","ASSOC","14","2","US","2","0","0"
"1192","10045",4750,2,"F","S","INTINT","SOMECOLL","08","2","US","2","0","1"
"1193","10829",27631,1,"F","S","REF","UN","08","2","US","2","0","0"
"1194","10763",32775,1,"F","S","PPC","BACH","07","2","US","2","0","1"
"1195","12193",100,1,"F","S","REF","HS","07","2","US","1","0","1"
"1196","10207",29292.9,2,"F","D","PDSCLMDA","SOMECOLL","13","1","US","2","0","0"
"1197","11193",51643,1,"M","S","REF","HS","31","2","US","2","0","1"
"1198","11564",13217.5,2,"F","S","PDSCLMDA","SOMECOLL","14","2","ELNC","2","0","1"
"1199","10820",28416,1,"F","S","PPC","BACH","07","2","US","2","0","0"
"1200","10760",28438,1,"F","S","REF","SOMECOLL","04","2","ELNC","2","0","0"
"1201","10810",55275.4,1,"F","M","INTINT","SOMECOLL","14","2","US","2","0","0"
"1202","11885",28516,1,"F","S","PPC","UN","31","2","US","2","0","0"
"1203","11861",29486,1,"F","S","INTINT","SOMECOLL","08","2","US","2","0","0"
"1204","11057",4480,2,"F","S","REF","SOMECOLL","07","2","US","1","0","1"
"1205","11907",40420,1,"F","S","REF","SOMECOLL","14","2","US","2","0","0"
"1206","11671",28021,1,"M","S","REF","SOMECOLL","31","2","US","2","0","1"
"1207","10669",14276.5,1,"F","S","INTINT","SOMECOLL","08","2","US","2","0","1"
"1208","11431",15895,1,"F","S","INTINT","ASSOC","07","2","US","2","0","1"
"1209","10611",26665,1,"M","S","PPC","SOMECOLL","31","2","N","1","0","0"
"1210","11745",29211,2,"F","S","INTINT","SOMECOLL","07","2","ELNC","2","0","0"
"1211","11061",14764,1,"F","S","PPC","SOMECOLL","08","2","US","2","0","0"
"1212","11661",26247,1,"F","M","REF","BACH","31","1","US","2","0","1"
"1213","10036",26233,1,"F","S","PPC","SOMECOLL","07","2","US","1","0","0"
"1214","11799",0,1,"F","S","PPC","BACH","13","2","US","2","0","1"
"1215","10843",14145,1,"F","S","REF","SOMECOLL","18","2","US","2","0","0"
"1216","11707",2448.72,1,"F","S","PPC","GED","07","1","US","1","0","0"
"1217","10432",5500,1,"M","S","INTER","HS","08","2","US","2","0","1"
"1218","12120",30772,1,"F","S","PPC","SOMECOLL","04","2","US","2","0","0"
"1219","11599",30607,1,"M","S","REF","SOMECOLL","31","2","US","2","0","0"
"1220","11192",27733,1,"F","P","REF","HS","14","2","US","2","0","0"
"1221","11499",27305,1,"F","S","PDSCLMDA","SOMECOLL","07","2","US","2","0","1"
"1222","10079",29090,1,"F","M","INTINT","SOMECOLL","13","2","US","2","0","0"
"1223","10003",26195,1,"F","S","REF","HS","31","2","US","2","0","0"
"1224","10299",100,1,"F","S","REF","SOMECOLL","14","2","US","2","0","1"
"1225","10019",28011,1,"M","S","REF","SOMECOLL","31","2","US","2","0","0"
"1226","11752",19320,3,"F","S","TV","SOMECOLL","08","2","US","1","0","0"
"1227","11062",9500,1,"F","S","RADIO","BACH","08","2","US","2","0","1"
"1228","10686",15573.3333333333,3,"F","S","PPC","SOMECOLL","31","2","US","1","0","0"
"1229","10774",3351.89,1,"F","S","INTINT","BACH","07","1","US","2","0","0"
"1230","11901",26635,1,"F","S","PPC","HS","13","1","US","2","0","1"
"1231","12046",28458,1,"F","S","PPC","SOMECOLL","13","2","US","1","0","0"
"1232","10959",28360,1,"F","S","INTINT","ASSOC","31","2","US","2","0","0"
"1233","10625",6581.46,1,"F","S","PPC","HS","07","2","US","1","0","0"
"1234","12055",6424.67,1,"F","S","INTER","HS","13","2","US","1","0","0"
"1235","10877",27225.35,2,"F","S","INTINT","SOMECOLL","08","1","US","2","0","0"
"1236","12180",13590.96,2,"F","S","REF","SOMECOLL","07","2","US","2","0","0"
"1237","10446",17671.46,1,"F","S","REF","SOMECOLL","31","2","US","2","0","0"
"1238","11762",6500,1,"F","S","REF","BACH","07","2","US","1","0","1"
"1239","10374",29014,1,"F","S","REF","ASSOC","08","2","US","1","0","0"
"1240","10597",26141,1,"F","M","INTINT","SOMECOLL","04","1","ELNC","2","0","0"
"1241","11855",23843.5,1,"F","S","PPC","SOMECOLL","04","2","US","2","0","0"
"1242","10849",28219,1,"M","S","INTINT","SOMECOLL","07","2","US","1","0","0"
"1243","10496",6395,1,"F","S","PPC","HS","31","2","US","1","0","1"
"1244","11078",26382,1,"M","M","PPC","ASSOC","18","2","US","2","0","0"
"1245","11597",24755,1,"F","S","INTER","SOMECOLL","07","2","US","2","0","0"
"1246","10223",30330.5,2,"F","S","PPC","SOMECOLL","14","2","US","1","0","0"
"1247","10594",18969,2,"F","S","REF","SOMECOLL","14","2","US","1","0","1"
"1248","12175",26733,1,"F","S","PPC","GED","08","2","US","2","0","0"
"1249","11392",27321.5,2,"F","S","PRINT","BACH","07","2","US","2","0","1"
"1250","12099",12370,1,"F","M","INTER","SOMECOLL","14","2","US","2","0","1"
"1251","12067",17425,2,"F","M","PPC","ASSOC","14","2","US","2","0","0"
"1252","11506",26733,1,"F","P","PPC","SOMECOLL","14","2","US","2","0","0"
"1253","10845",26043,1,"M","S","INTINT","SOMECOLL","04","2","US","2","0","1"
"1254","11315",30195,1,"F","S","REF","SOMECOLL","18","2","US","1","0","0"
"1255","11933",28707.5,2,"F","M","REF","SOMECOLL","26","2","US","2","0","0"
"1256","10318",28940,2,"F","M","PPC","ASSOC","07","2","US","1","0","0"
"1257","11757",3145.33,2,"F","D","PPC","SOMECOLL","07","2","US","2","0","0"
"1258","11963",28977,1,"F","S","REF","SOMECOLL","14","2","US","1","0","0"
"1259","11687",5500,1,"F","S","REF","BACH","25","2","US","1","0","1"
"1260","12154",11595,1,"F","S","REF","SOMECOLL","30","2","US","2","0","1"
"1261","12039",42287,1,"F","S","INTINT","ASSOC","07","2","US","2","0","0"
"1262","11758",27846,2,"F","S","INTINT","BACH","08","2","US","2","0","0"
"1263","10292",7335,2,"F","M","REF","SOMECOLL","31","2","US","2","0","1"
"1264","10659",12277.5,2,"F","S","PDSCLMDA","SOMECOLL","30","1","US","2","0","1"
"1265","11788",9500,1,"F","S","INTINT","ASSOC","07","2","US","2","0","1"
"1266","10368",100,1,"F","S","PPC","SOMECOLL","25","2","US","2","0","1"
"1267","10451",5500,1,"F","S","PPC","SOMECOLL","08","2","US","2","0","1"
"1268","12111",22267.31,1,"F","S","INTINT","HS","07","2","US","2","0","0"
"1269","10185",37500,1,"F","M","PPC","BACH","08","2","US","2","0","0"
"1270","10417",26550,1,"F","M","TV","SOMECOLL","08","1","US","2","0","0"
"1271","10694",15895,1,"F","S","INTINT","SOMECOLL","14","2","US","1","0","1"
"1272","11680",9500,1,"M","M","REF","SOMECOLL","13","1","US","2","0","1"
"1273","11642",27110,2,"F","S","PPC","BACH","14","2","US","2","0","0"
"1274","11361",7710,2,"F","D","REF","SOMECOLL","14","2","US","2","0","1"
"1275","10227",985,2,"F","D","PPC","SOMECOLL","13","2","US","2","0","1"
"1276","11664",26533,1,"F","S","REF","SOMECOLL","30","2","US","2","0","0"
"1277","10512",23319.5,2,"F","S","INTINT","ASSOC","07","2","US","2","0","1"
"1278","10646",28330,1,"F","S","REF","ASSOC","31","2","US","2","0","0"
"1279","10150",15895,1,"F","S","PPC","SOMECOLL","14","2","US","2","0","1"
"1280","11162",24755,1,"F","S","PDSCLMDA","SOMECOLL","31","2","US","1","0","0"
"1281","11101",38536,1,"F","S","PPC","ASSOC","04","2","US","1","0","1"
"1282","10811",13921.5,2,"F","S","PPC","SOMECOLL","13","2","US","2","0","1"
"1283","11720",20661,2,"F","S","REF","SOMECOLL","13","2","US","2","0","0"
"1284","11475",37694,1,"F","P","OUTDOOR","UN","13","2","US","2","0","1"
"1285","12162",29119,1,"F","M","TV","ASSOC","08","2","ELNC","2","0","0"
"1286","10736",25221,2,"F","S","REF","SOMECOLL","14","2","US","2","0","0"
"1287","10351",26141,1,"F","S","PPC","HS","13","2","US","1","0","0"
"1288","12064",19242,2,"F","S","PPC","SOMECOLL","08","2","US","1","0","1"
"1289","10176",27825,1,"F","M","REF","SOMECOLL","07","2","US","1","0","0"
"1290","10425",5500,1,"F","S","INTER","SOMECOLL","08","2","US","1","0","1"
"1291","10644",9500,1,"F","M","PPC","SOMECOLL","13","2","US","2","0","1"
"1292","11476",15420,1,"F","S","INTINT","ASSOC","13","2","US","2","0","1"
"1293","10358",9895,1,"F","S","INTINT","SOMECOLL","14","2","US","2","0","1"
"1294","11306",6328.84,1,"F","S","PPC","HS","07","2","US","1","0","0"
"1295","10697",14165,1,"F","S","PPC","ASSOC","14","2","N","2","0","0"
"1296","10573",15890.6,1,"F","S","INTINT","SOMECOLL","14","2","US","2","0","1"
"1297","11439",6729.63,1,"F","S","PPC","SOMECOLL","07","2","US","2","0","0"
"1298","10806",13759,1,"F","M","INTINT","SOMECOLL","30","2","US","2","0","0"
"1299","11830",51810,1,"F","S","REF","BACH","08","2","US","2","0","0"
"1300","10357",26724,1,"F","S","PPC","SOMECOLL","07","2","US","2","0","0"
